shortcode,username,display_url,edge_media_preview_like,comments_disabled,edge_media_to_comment,dimensions_height,dimensions_width,edge_media_to_caption,tags,taken_at_timestamp
BYa0JegAOmM,isro_india,https://scontent-bom1-2.cdninstagram.com/vp/b6fee85a0b8bfa39696a73bdf62afb42/5DBC3921/t51.2885-15/e35/21148147_1852728475056123_2475122827288641536_n.jpg?_nc_ht=scontent-bom1-2.cdninstagram.com&se=7&ig_cache_key=MTU5MjgxNDc2Nzg3MTk0NTEwMA%3D%3D.2,12344,FALSE,134,1080,1080,"The #29-hour countdown for the Thursday evening launch of India’s #navigation #satellite #IRNSS-1H using the rocket Polar Satellite Launch Vehicle (#PSLV) will begin on Wednesday, ISRO said on Tuesday. According to Indian Space Research Organisation (ISRO), the Mission Readiness Review (MRR) committee and Launch Authorisation Board (LAB) have cleared the 29-hour countdown to begin at 2 p.m. on Wednesday.
Courtesy: Indian Express.","['IRNSS', 'satellite', '29', 'navigation', 'PSLV']",1504098338
BX1mQH7gdut,isro_india,https://scontent-bom1-2.cdninstagram.com/vp/73dc4c47707a7326b6477d13c58fb30a/5DC27FA3/t51.2885-15/e35/20902387_517304015268389_227251113382903808_n.jpg?_nc_ht=scontent-bom1-2.cdninstagram.com&se=7&ig_cache_key=MTU4MjMzOTA3Nzg4NDIwNTk5Nw%3D%3D.2,5757,FALSE,26,1080,1080,"From @europeanspaceagency
Thank you!
#happyIndependenceDay #isro🚀","['happyIndependenceDay', 'isro']",1502849539
BXzGNcFAgnn,isro_india,https://scontent-bom1-2.cdninstagram.com/vp/a4e51656cda0c746513dbb52a0ac2d36/5DB3ACF7/t51.2885-15/e35/20766990_346832759080838_3223661517320749056_n.jpg?_nc_ht=scontent-bom1-2.cdninstagram.com&se=8&ig_cache_key=MTU4MTYzNTIwNTkxODIzMTAxNQ%3D%3D.2,13585,FALSE,102,635,1080,#happyIndependenceDay #isro🚀,"['happyIndependenceDay', 'isro']",1502765630
BXuZ4PAA4Bh,isro_india,https://scontent-bom1-2.cdninstagram.com/vp/f015c9fd08436fa26845f8f7717bd05b/5DA74A2A/t51.2885-15/e35/20759565_121022235208115_6801029143543676928_n.jpg?_nc_ht=scontent-bom1-2.cdninstagram.com&se=7&ig_cache_key=MTU4MDMxNDMzNDgxMzQ1NDQzMw%3D%3D.2,10428,FALSE,165,1080,1080,#isro🚀 #indiaat70,"['isro', 'indiaat70']",1502608170
BXNitG4gpR6,isro_india,https://scontent-bom1-2.cdninstagram.com/vp/0ec34bf76fadfaafcf39355006602d1b/5DA511DD/t51.2885-15/e35/20398975_289150121551338_7620921448114159616_n.jpg?_nc_ht=scontent-bom1-2.cdninstagram.com&se=7&ig_cache_key=MTU3MTA2NDQ3ODM3MDUzNDUyMg%3D%3D.2,8548,FALSE,104,1080,1080,"Isro became part of a global project that will help bring star travel closer to reality,
Isro's PSLV C38 rocket launched 6 prototypes of tiny #interstellar spacecraft, or sprites, into low-earth orbit on June 23 this year.
One of these 6 #sprites has managed to establish contact with ground stations, becoming the smallest spacecraft ever to do so.
Source:newsbytesapp,toi 
#isro🚀 #interstellar #sprites","['sprites', 'isro', 'interstellar']",1501505502
BXLlL9rg2Jh,isro_india,https://scontent-bom1-2.cdninstagram.com/vp/a8f00100f15c11e4ae85ea7222c0552d/5DB6F8E4/t51.2885-15/e35/20398439_840308292803542_8250990921349332992_n.jpg?_nc_ht=scontent-bom1-2.cdninstagram.com&se=7&ig_cache_key=MTU3MDUxMjQ0NDkzMjE4NjcyMQ%3D%3D.2,10320,FALSE,80,1080,1080,"The country will witness the launch of two lunar missions from Indian soil early next year: Indian Space Research Organisation (Isro) will launch its #Chandrayaan-2 mission, an advanced version of its 2018 mission with the objective of deeper lunar surface probe, and another mission by #TeamIndus, a group of space #enthusiasts who want to unfurl the tricolour on the moon’s surface as part of a global lunar competition.
Source:TOI
#lunar #isro🚀 #teamindus","['isro', 'TeamIndus', 'teamindus', 'enthusiasts', 'Chandrayaan', 'lunar']",1501439694
BW9eUGRgIMY,isro_india,https://scontent-bom1-2.cdninstagram.com/vp/e00fd95ff95e9d0d597236f762f5069c/5DC3FDEF/t51.2885-15/e35/20214092_135229793740296_5383228390088114176_n.jpg?_nc_ht=scontent-bom1-2.cdninstagram.com&se=8&ig_cache_key=MTU2NjU0MTU2NzkxNTc1NDI2NA%3D%3D.2,6365,FALSE,56,846,1080,"Mr. Pal made significant contributions to the field of science and to the study of #cosmic rays, #high-energy #physics, astrophysics and development, among others. He was also instrumental in establishing institutions that were key to India's space programme. Source: The Hindu 
#educationalist #science #turningppoint","['physics', 'educationalist', 'cosmic', 'science', 'high', 'turningppoint']",1500966329
BW6xW7rA4g8,isro_india,https://scontent-bom1-2.cdninstagram.com/vp/b3914dd5138255a6a1d6e29e1d621eec/5DC48C23/t51.2885-15/e35/20184832_329516430820506_9120036506692485120_n.jpg?_nc_ht=scontent-bom1-2.cdninstagram.com&ig_cache_key=MTU2NTc4MDkwMDY0NDYyMDM0OA%3D%3D.2,6604,FALSE,30,790,750,"In 2013, UR Rao became 
the first Indian space scientist 
to be inducted into the prestigious 'Satellite Hall of Fame' in Washington DC 
on  and the 'IAF Hall of Fame' in Mexico's Guadalajara.
#InternationalAstronauticalFederation (IAF)",['InternationalAstronauticalFederation'],1500875650
BW6uyBvgVUL,isro_india,https://scontent-bom1-2.cdninstagram.com/vp/893c44fad4bf81355718afa50b4fbc76/5DB64DD3/t51.2885-15/e35/20214018_446347849069066_7814430031404335104_n.jpg?_nc_ht=scontent-bom1-2.cdninstagram.com&ig_cache_key=MTU2NTc2OTU2ODQ0ODc2MzE0Nw%3D%3D.2,9563,FALSE,99,1295,1080,"UR Rao was the chairman of ISRO from 1984 to 1994.
He was responsible for the launch of #Aryabhata, India's first satellite.
He was awarded Padma Bhushan in 1976 and Padma Vibhushan in 2017
#isro🚀 #proudindian #visionary","['proudindian', 'visionary', 'isro', 'Aryabhata']",1500874299
BWkoQyUA0B1,isro_india,https://scontent-bom1-2.cdninstagram.com/vp/a4503419ba192e20257e8c762b160471/5DA06AC8/t51.2885-15/e35/19986037_105796783353704_613091888420880384_n.jpg?_nc_ht=scontent-bom1-2.cdninstagram.com&se=7&ig_cache_key=MTU1OTU0ODQ0NjM3MTk1NDgwNQ%3D%3D.2,10554,FALSE,112,1080,1080,"Recently, a group of scientists from #IUCAA (#Pune), #IISER (Pune), #NIT Jamshedpur and Newman College (Thodapuzha) announced that they have discovered a very large “#supercluster” of #galaxies.
Courtesy: Indian Express & The Hindu","['supercluster', 'galaxies', 'NIT', 'IISER', 'IUCAA', 'Pune']",1500132684
BV4jQTxgGjw,isro_india,https://scontent-bom1-2.cdninstagram.com/vp/d05cdc1c20296ac74c8b45f8a1a2737e/5DAE81A9/t51.2885-15/e35/19436232_1171196183026894_8175536536461246464_n.jpg?_nc_ht=scontent-bom1-2.cdninstagram.com&ig_cache_key=MTU0NzE0MTUyNDM3Mjg3NTUwNA%3D%3D.2,5408,FALSE,48,468,750,"#GSAT-17 #Mission
Courtesy: ISRO","['Mission', 'GSAT']",1498653663
BV3mF58AxGc,isro_india,https://scontent-bom1-2.cdninstagram.com/vp/eb8e340935d3b8522e68cf743126b35c/5DBA775A/t51.2885-15/e35/19428935_424739661259108_2456001800390574080_n.jpg?_nc_ht=scontent-bom1-2.cdninstagram.com&se=7&ig_cache_key=MTU0Njg3MjUyODU5OTk3ODM5Ng%3D%3D.2,8791,FALSE,75,782,1080,"#First day Images from #Cartosat2 Series #Satellite launched on June 23, 2017
#rajasthan 
Courtesy: ISRO","['Cartosat2', 'rajasthan', 'Satellite', 'First']",1498621596
BVqzsxQgt54,isro_india,https://scontent-bom1-2.cdninstagram.com/vp/1638e37422ccbd1e854caea7f70fa0b0/5DA67337/t51.2885-15/e35/18809190_1362854867162102_8375520989835952128_n.jpg?_nc_ht=scontent-bom1-2.cdninstagram.com&se=7&ig_cache_key=MTU0MzI3MzE5OTI0NzIyMDM0NA%3D%3D.2,12146,FALSE,190,1080,1080,"ISRO successfully launched its #CartoSat 2 series satellite on Friday at 9:29 am. The launch vehicle is also carrying 30 nanosatellites into space.
Source:hindustantimes
#isro🚀","['isro', 'CartoSat']",1498192523
BVgkD4kgPgB,isro_india,https://scontent-bom1-2.cdninstagram.com/vp/a94eac0ca9b83e33d7bbf34a8e756c39/5DB33D24/t51.2885-15/e35/19227303_389770068141809_7416901903029633024_n.jpg?_nc_ht=scontent-bom1-2.cdninstagram.com&se=8&ig_cache_key=MTU0MDM4OTY2OTEzNTUxMzYwMQ%3D%3D.2,7207,FALSE,99,710,1080,"Mars Orbiter Mission Completes 1000 Days in Orbit!
Image courtesy:ISRO 
#1000notout #mangalyaan #isro🚀","['mangalyaan', 'isro', '1000notout']",1497848779
BU9T2PCgK0B,isro_india,https://scontent-bom1-2.cdninstagram.com/vp/bce0f6c39782d82d3d936dd812c34ecd/5DB652C9/t51.2885-15/e35/18947786_469559570054166_4411437931370119168_n.jpg?_nc_ht=scontent-bom1-2.cdninstagram.com&se=7&ig_cache_key=MTUzMDQ2NjczODI1OTQwNjA4MQ%3D%3D.2,9317,FALSE,269,632,1080,"image courtesy: Prasarbharati
#gslvmk3 #cryogenic #isro🚀","['gslvmk3', 'cryogenic', 'isro']",1496665874
BU7eHYxgaLZ,isro_india,https://scontent-bom1-2.cdninstagram.com/vp/9b3cc56ca11984bfd5814c9c7d205ef8/5DB1549A/t51.2885-15/e35/18888535_274477862961155_6421355439031582720_n.jpg?_nc_ht=scontent-bom1-2.cdninstagram.com&se=8&ig_cache_key=MTUyOTk0ODk0NzQ1NDQ2ODgyNQ%3D%3D.2,6160,FALSE,74,695,1080,"Count down begun!
#gslvmk3 #isro🚀","['gslvmk3', 'isro']",1496604148
BUpYLi8Atrn,isro_india,https://scontent-bom1-2.cdninstagram.com/vp/871f03d49b963655a7857270d675d160/5DC2F9D4/t51.2885-15/e35/18721812_220313648473674_1940131135279333376_n.jpg?_nc_ht=scontent-bom1-2.cdninstagram.com&se=7&ig_cache_key=MTUyNDg1NjI5NTM4NjE3NjIzMQ%3D%3D.2,7372,FALSE,43,1080,1080,"An indigenous rocket as heavy as 200 full-grown Asian elephants could well be the one taking ""Indians into space from Indian soil"" as the country inches closer to joining the big boy's space club.
Source:times of India
#gslvmk3 #isro🚀 #space","['gslvmk3', 'space', 'isro']",1495997057
BUYFlyhAmdA,isro_india,https://scontent-bom1-2.cdninstagram.com/vp/c31eb3bd8f1ea7679dfc9a1853c21185/5DB7EC62/t51.2885-15/e35/18579754_1949518075284376_4320408955684651008_n.jpg?_nc_ht=scontent-bom1-2.cdninstagram.com&se=7&ig_cache_key=MTUxOTk4OTQ2MTMzMTYzMzk4NA%3D%3D.2,10058,FALSE,63,1080,1080,"The researchers at the Jet Propulsion Laboratory (JPL), the foremost lab had discovered the new bacteria on the filters of the International Space Station (ISS) and named it Solibacillus kalamii to honour the late president.
Source: International Business Times 
#kalam #proudindian","['kalam', 'proudindian']",1495416885
BUFUOoZAbbP,isro_india,https://scontent-bom1-2.cdninstagram.com/vp/862a7e0421e214eeaa5d22c3be6e0066/5DBD9D2E/t51.2885-15/e35/18445052_1319082104876237_7089361692672393216_n.jpg?_nc_ht=scontent-bom1-2.cdninstagram.com&se=7&ig_cache_key=MTUxNDcwNTgxNjA1MjE1MjAxNQ%3D%3D.2,8984,FALSE,80,1080,1080,"India plans to launch next month its most powerful rocket that is capable of transporting a heavier 4-tonne communications satellite and described as a ""game-changer"" in the first of its kind space mission. 
Source:EconomicTimes 
#gslvmarklll",['gslvmarklll'],1494787025
BUEfLEbA4VS,isro_india,https://scontent-bom1-2.cdninstagram.com/vp/f528dda73f20cd7d5571f86974bf9819/5DB1F7DD/t51.2885-15/e35/18443607_110296319500456_1013769305860341760_n.jpg?_nc_ht=scontent-bom1-2.cdninstagram.com&ig_cache_key=MTUxNDQ3MjQ3NDgwNzYwMDQ2Ng%3D%3D.2,5274,FALSE,31,640,640,"Source:ISRO 
#southasiasatalite #gsat9","['southasiasatalite', 'gsat9']",1494759209
BTtcA7AgQS8,isro_india,https://scontent-bom1-2.cdninstagram.com/vp/967eb1cdcc4949bd220cf787f9afda95/5DBFE34D/t51.2885-15/e35/18251801_1888014698079323_7012165432257806336_n.jpg?_nc_ht=scontent-bom1-2.cdninstagram.com&se=7&ig_cache_key=MTUwNzk4NDY1ODkwMDUxODA3Ng%3D%3D.2,8333,FALSE,124,1080,1080,"According to external affairs ministry spokesman Gopal Baglay, the launch of the Rs450 crore satellite from Sriharikota, off the coast of Andhra Pradesh, is a dimension of the “sabka saath, sabka vikaas” (collective effort, inclusive growth) concept espoused by Prime Minister Narendra Modi. In attendance to see the lift-off would be the ambassadors of Maldives, Bhutan and Bangladesh, while other countries could be represented by other diplomats.
Source:livemint 
#isro🚀 #saarc #southasia","['saarc', 'isro', 'southasia']",1493985801
BTspDIGAGIK,isro_india,https://scontent-bom1-2.cdninstagram.com/vp/00f846f618e52f99cdb7b5fcd64a4361/5DA529AB/t51.2885-15/e35/18162071_1814551918862898_6705454924227936256_n.jpg?_nc_ht=scontent-bom1-2.cdninstagram.com&se=7&ig_cache_key=MTUwNzc2MDUxMDAxODI4MTk5NA%3D%3D.2,3103,FALSE,16,1080,1080,"Source:Hindustan times
#isro🚀 #india #primeminister","['india', 'primeminister', 'isro']",1493959080
BTslarXAagh,isro_india,https://scontent-bom1-2.cdninstagram.com/vp/f8f32e04c568b184aafc5b1f49418dd4/5DA4D771/t51.2885-15/e35/18252531_1332999610119771_2823648084645380096_n.jpg?_nc_ht=scontent-bom1-2.cdninstagram.com&se=7&ig_cache_key=MTUwNzc0NDUzNjI0NjQ2MjQ5Nw%3D%3D.2,5484,FALSE,52,720,1080,"GSAT-9 is a Geostationary Communication Satellite with the objective to provide various communication applications in Ku-band with coverage over South Asian countries. GSAT-9 is configured around the ISRO’s standard I-2K bus, with lift off mass of 2230 kg. The main structure of the satellite is cuboid in shape built around a central cylinder with a mission life of more than 12 years.
Source:ISRO #SatishDhawan #saarc #southasia","['saarc', 'SatishDhawan', 'southasia']",1493957176
BTiYJNEgDr9,isro_india,https://scontent-bom1-2.cdninstagram.com/vp/676cd03c95d828d8324f4f3c1a55013e/5DA04331/t51.2885-15/e35/18252736_2035287900081421_506598865806295040_n.jpg?_nc_ht=scontent-bom1-2.cdninstagram.com&se=7&ig_cache_key=MTUwNDg3MTQxMTEyMDg4MDM4MQ%3D%3D.2,7288,FALSE,52,1080,1080,"The “South Asia” #satellite, which is being developed by India for use by member countries of the South Asian Association for Regional Cooperation, will be launched on May 5, The Hindu reported on Monday. Prime Minister Narendra Modi, in his #Mannkibaat address to the nation on Sunday, said the satellite will boost the development and economy of nations in the region.
Source:scroll.in
#saarc","['saarc', 'satellite', 'Mannkibaat']",1493614673
BTa0u-ygbBZ,isro_india,https://scontent-bom1-2.cdninstagram.com/vp/2a8ad823d2cfad3f4428d29c332b6ca5/5DAC32BE/t51.2885-15/e35/18096657_1848169485445252_7554850840918360064_n.jpg?_nc_ht=scontent-bom1-2.cdninstagram.com&se=7&ig_cache_key=MTUwMjc0NTM1MjYxNTM0MjE2OQ%3D%3D.2,5606,FALSE,46,1080,1080,Source:EconomicTimes,[],1493361227
BTJD4d7AcZZ,isro_india,https://scontent-bom1-2.cdninstagram.com/vp/5475f7ab1c8ea89e752d9c804737b1dc/5DB01AFA/t51.2885-15/e35/18012072_1174116639384169_2784384292489265152_n.jpg?_nc_ht=scontent-bom1-2.cdninstagram.com&se=7&ig_cache_key=MTQ5Nzc0NTQyNTYzNjExNjA1Nw%3D%3D.2,5887,FALSE,79,1080,1080,"It’s official. The Indian Space Research Organisation (ISRO) has invited scientists to suggest studies for a potential orbiter mission to Venus - somewhat similar to the one that landed in Mars in 2013.
Source:The Hindu
#venus #isro🚀","['isro', 'venus']",1492765189
BStuqY_AhlR,isro_india,https://scontent-bom1-2.cdninstagram.com/vp/c226c91edaa61bb3e9f721f967d61303/5DB9C757/t51.2885-15/e35/17663410_1294594200624423_6593017924573724672_n.jpg?_nc_ht=scontent-bom1-2.cdninstagram.com&se=7&ig_cache_key=MTQ5MDA1MjI3NDkxMzk0MTg0MQ%3D%3D.2,4225,FALSE,12,717,1080,"Indian Space Research Organisation (ISRO), Department of Space (DOS), organised Smart India #Hackathon-2017 (SIH-2017) Grand Finale, at #Gujarat University Convention Hall, #Ahmedabad, Gujarat during April 01-02, 2017 for Ahmedabad Nodal Centre. This Grand Finale was a 36 hours non-stop digital programming competition held simultaneously at 29 different Nodal Centers (26 Locations) across India.
Courtesy:ISRO","['Hackathon', 'Ahmedabad', 'Gujarat']",1491848094
BSdP2s7ALCa,isro_india,https://scontent-bom1-2.cdninstagram.com/vp/c177d04c2a0053ef4ebeb096ade40398/5DA50045/t51.2885-15/e35/17662861_1840566629602054_7107215180232130560_n.jpg?_nc_ht=scontent-bom1-2.cdninstagram.com&ig_cache_key=MTQ4NTQxMzE4MTg4NjA4MzIyNg%3D%3D.2,5501,FALSE,36,600,480,"ISRO pioneer R. Aravamudan narrates the gripping story of the people who built India’s space research programme and how they did it – from the rocket engineers who laid the foundation to the savvy young engineers who keep Indian spaceships flying today. It is the tale of an Indian organisation that defied international bans and embargos, worked with laughably meagre resources, evolved its own technology and grew into a major space power. Today, ISRO creates, builds and launches gigantic rockets which carry the complex spacecraft that form the neural network not just of our own country but those of other countries too. This is a made-in-India story like no other.
#book",['book'],1491295071
